matchId,draftgap_prediction,loldraftai_prediction,actual_result,draftgap_error,loldraftai_error,better_model,champion_ids,Blue_Top,Red_Top,Blue_Jungle,Red_Jungle,Blue_Mid,Red_Mid,Blue_ADC,Red_ADC,Blue_Support,Red_Support
EUW1_7311988711,0.5840336153024246,0.5981466770172119,1,0.4159663846975754,0.4018533229827881,LoLDraftAI,"['67', '75', '166', '112', '201', '43', '122', '1', '429', '888']",Vayne,Karma,Nasus,Darius,Akshan,Annie,Viktor,Kalista,Braum,Renata Glasc
EUW1_7311960091,0.6533752233240204,0.35991498827934265,0,0.6533752233240204,0.35991498827934265,LoLDraftAI,"['2', '80', '38', '99', '57', '58', '36', '800', '81', '101']",Olaf,Renekton,Pantheon,Dr. Mundo,Kassadin,Mel,Lux,Ezreal,Maokai,Xerath
EUW1_7312011009,0.4176073028033158,0.6217043995857239,1,0.5823926971966842,0.3782956004142761,LoLDraftAI,"['85', '141', '800', '523', '26', '517', '203', '163', '81', '43']",Kennen,Sylas,Kayn,Kindred,Mel,Taliyah,Aphelios,Ezreal,Zilean,Karma
EUW1_7311990826,0.4531485078450872,0.49737298488616943,0,0.4531485078450872,0.49737298488616943,DraftGap,"['82', '421', '799', '15', '350', '122', '427', '246', '222', '902']",Mordekaiser,Darius,Rek'Sai,Ivern,Ambessa,Qiyana,Sivir,Jinx,Yuumi,Milio
EUW1_7312093083,0.47345751178359385,0.6312616467475891,1,0.5265424882164061,0.3687383532524109,LoLDraftAI,"['9', '154', '157', '67', '117', '122', '59', '134', '42', '412']",Fiddlesticks,Darius,Zac,Jarvan IV,Yasuo,Syndra,Vayne,Corki,Lulu,Thresh
EUW1_7312068815,0.4905983790015493,0.6674189567565918,1,0.5094016209984507,0.3325810432434082,LoLDraftAI,"['92', '131', '103', '15', '16', '150', '20', '38', '51', '117']",Riven,Gnar,Diana,Nunu & Willump,Ahri,Kassadin,Sivir,Caitlyn,Soraka,Lulu
EUW1_7311566127,0.506848870558408,0.696652352809906,1,0.493151129441592,0.303347647190094,LoLDraftAI,"['54', '141', '112', '96', '201', '82', '254', '166', '29', '117']",Malphite,Mordekaiser,Kayn,Vi,Viktor,Akshan,Kog'Maw,Twitch,Braum,Lulu
EUW1_7311316876,0.30407466055343174,0.2851078510284424,0,0.30407466055343174,0.2851078510284424,LoLDraftAI,"['57', '33', '105', '202', '40', '86', '876', '39', '45', '12']",Maokai,Garen,Rammus,Lillia,Fizz,Irelia,Jhin,Veigar,Janna,Alistar
EUW1_7310791793,0.48111350793306545,0.46241816878318787,1,0.5188864920669345,0.5375818312168121,DraftGap,"['45', '5', '238', '110', '117', '164', '234', '112', '81', '201']",Veigar,Camille,Xin Zhao,Viego,Zed,Viktor,Varus,Ezreal,Lulu,Braum
EUW1_7311963511,0.404998797041246,0.36608076095581055,0,0.404998797041246,0.36608076095581055,LoLDraftAI,"['164', '131', '105', '202', '53', '24', '233', '134', '15', '111']",Camille,Jax,Diana,Briar,Fizz,Syndra,Jhin,Sivir,Blitzcrank,Nautilus
EUW1_7311934300,0.5615628764885533,0.6832146644592285,1,0.4384371235114467,0.3167853355407715,LoLDraftAI,"['266', '60', '134', '21', '40', '799', '234', '157', '42', '201']",Aatrox,Ambessa,Elise,Viego,Syndra,Yasuo,Miss Fortune,Corki,Janna,Braum
EUW1_7311780490,0.5526494852256141,0.4647534191608429,0,0.5526494852256141,0.4647534191608429,LoLDraftAI,"['518', '143', '157', '42', '1', '164', '234', '99', '67', '40']",Neeko,Camille,Zyra,Viego,Yasuo,Lux,Corki,Vayne,Annie,Janna
EUW1_7310421240,0.48956731345157034,0.6654931902885437,1,0.5104326865484297,0.3345068097114563,LoLDraftAI,"['67', '141', '143', '134', '35', '799', '254', '8', '145', '517']",Vayne,Ambessa,Kayn,Vi,Zyra,Vladimir,Syndra,Kai'Sa,Shaco,Sylas
EUW1_7312020736,0.397269118962549,0.5186589360237122,1,0.602730881037451,0.48134106397628784,LoLDraftAI,"['19', '799', '136', '21', '350', '122', '131', '238', '22', '40']",Warwick,Darius,Ambessa,Diana,Aurelion Sol,Zed,Miss Fortune,Ashe,Yuumi,Janna
EUW1_7311927575,0.452133655412268,0.5229835510253906,1,0.547866344587732,0.4770164489746094,LoLDraftAI,"['13', '76', '777', '429', '12', '799', '233', '112', '29', '267']",Ryze,Ambessa,Nidalee,Briar,Yone,Viktor,Kalista,Twitch,Alistar,Nami
EUW1_7312025853,0.5216136337921959,0.5062628388404846,1,0.47838636620780406,0.4937371611595154,DraftGap,"['79', '234', '10', '42', '89', '36', '200', '134', '110', '12']",Gragas,Dr. Mundo,Viego,Bel'Veth,Kayle,Syndra,Corki,Varus,Leona,Alistar
EUW1_7311793608,0.5664831587010603,0.6557649970054626,1,0.43351684129893975,0.34423500299453735,LoLDraftAI,"['58', '120', '134', '246', '117', '114', '141', '99', '429', '12']",Renekton,Fiora,Hecarim,Kayn,Syndra,Lux,Qiyana,Kalista,Lulu,Alistar
EUW1_7311204102,0.51544165587713,0.5334173440933228,1,0.48455834412287,0.46658265590667725,LoLDraftAI,"['98', '131', '61', '901', '161', '54', '233', '80', '800', '267']",Shen,Malphite,Diana,Briar,Orianna,Pantheon,Smolder,Mel,Vel'Koz,Nami
EUW1_7312033337,0.3457648756530932,0.3486429750919342,0,0.3457648756530932,0.3486429750919342,DraftGap,"['79', '35', '42', '110', '50', '69', '234', '134', '81', '43']",Gragas,Cassiopeia,Shaco,Viego,Corki,Syndra,Varus,Ezreal,Swain,Karma
EUW1_7309896872,0.40446598340295276,0.582661509513855,1,0.5955340165970473,0.417338490486145,LoLDraftAI,"['48', '876', '112', '81', '497', '126', '91', '134', '145', '32']",Trundle,Jayce,Lillia,Talon,Viktor,Syndra,Ezreal,Kai'Sa,Rakan,Amumu
EUW1_7310443704,0.47220484928169204,0.4183790683746338,0,0.47220484928169204,0.4183790683746338,LoLDraftAI,"['58', '113', '55', '429', '412', '83', '60', '101', '42', '117']",Renekton,Yorick,Sejuani,Elise,Katarina,Xerath,Kalista,Corki,Thresh,Lulu
EUW1_7310979775,0.43943769427900986,0.5506182312965393,1,0.5605623057209901,0.4493817687034607,LoLDraftAI,"['86', '62', '84', '202', '43', '777', '56', '103', '42', '57']",Garen,Yone,Wukong,Nocturne,Akali,Ahri,Jhin,Corki,Karma,Maokai
EUW1_7312042441,0.5825820612224117,0.6145543456077576,1,0.41741793877758826,0.38544565439224243,LoLDraftAI,"['24', '20', '38', '29', '117', '75', '245', '99', '21', '526']",Jax,Nasus,Nunu & Willump,Ekko,Kassadin,Lux,Twitch,Miss Fortune,Lulu,Rell
EUW1_7312032209,0.4857304006698504,0.4919362962245941,0,0.4857304006698504,0.4919362962245941,DraftGap,"['164', '32', '61', '110', '117', '875', '59', '90', '29', '350']",Camille,Sett,Amumu,Jarvan IV,Orianna,Malzahar,Varus,Twitch,Lulu,Yuumi
EUW1_7310232734,0.4835485556550859,0.3733079731464386,0,0.4835485556550859,0.3733079731464386,LoLDraftAI,"['43', '5', '84', '222', '432', '23', '20', '1', '15', '350']",Karma,Tryndamere,Xin Zhao,Nunu & Willump,Akali,Annie,Jinx,Sivir,Bard,Yuumi
EUW1_7311976521,0.33897019541491547,0.3385637700557709,0,0.33897019541491547,0.3385637700557709,LoLDraftAI,"['39', '102', '134', '15', '117', '6', '9', '166', '115', '432']",Irelia,Urgot,Shyvana,Fiddlesticks,Syndra,Akshan,Sivir,Ziggs,Lulu,Bard
EUW1_7311386446,0.3305776377896989,0.36894384026527405,1,0.669422362210301,0.631056159734726,LoLDraftAI,"['86', '77', '34', '51', '800', '2', '120', '84', '81', '43']",Garen,Olaf,Udyr,Hecarim,Anivia,Akali,Caitlyn,Ezreal,Mel,Karma
EUW1_7309966892,0.4431594737863729,0.5547951459884644,0,0.4431594737863729,0.5547951459884644,DraftGap,"['86', '141', '112', '42', '117', '777', '254', '134', '81', '267']",Garen,Yone,Kayn,Vi,Viktor,Syndra,Corki,Ezreal,Lulu,Nami
EUW1_7311573228,0.3340256807685168,0.39713796973228455,0,0.3340256807685168,0.39713796973228455,DraftGap,"['48', '245', '777', '67', '111', '24', '238', '10', '42', '267']",Trundle,Jax,Ekko,Zed,Yone,Kayle,Vayne,Corki,Nautilus,Nami
EUW1_7309614353,0.3718937437343235,0.39027389883995056,1,0.6281062562656765,0.6097261011600494,LoLDraftAI,"['41', '143', '161', '236', '267', '75', '91', '84', '119', '555']",Gangplank,Nasus,Zyra,Talon,Vel'Koz,Akali,Lucian,Draven,Nami,Pyke
EUW1_7312039813,0.5467542700426811,0.5134904384613037,1,0.45324572995731893,0.4865095615386963,DraftGap,"['8', '254', '777', '42', '43', '10', '59', '800', '81', '40']",Vladimir,Kayle,Vi,Jarvan IV,Yone,Mel,Corki,Ezreal,Karma,Janna
EUW1_7311780075,0.4182331682655505,0.379711389541626,0,0.4182331682655505,0.379711389541626,LoLDraftAI,"['86', '35', '1', '21', '412', '10', '421', '112', '29', '201']",Garen,Kayle,Shaco,Rek'Sai,Annie,Viktor,Miss Fortune,Twitch,Thresh,Braum
EUW1_7311952698,0.4397911664516814,0.5348801612854004,0,0.4397911664516814,0.5348801612854004,DraftGap,"['777', '35', '800', '29', '117', '84', '11', '90', '222', '201']",Yone,Akali,Shaco,Master Yi,Mel,Malzahar,Twitch,Jinx,Lulu,Braum
EUW1_7311797065,0.5629922162714251,0.4073009788990021,0,0.5629922162714251,0.4073009788990021,LoLDraftAI,"['122', '234', '55', '22', '201', '875', '56', '517', '119', '117']",Darius,Sett,Viego,Nocturne,Katarina,Sylas,Ashe,Draven,Braum,Lulu
EUW1_7309536871,0.430334712206168,0.5443218946456909,0,0.430334712206168,0.5443218946456909,DraftGap,"['10', '234', '777', '42', '412', '893', '64', '142', '81', '12']",Kayle,Aurora,Viego,Lee Sin,Yone,Zoe,Corki,Ezreal,Thresh,Alistar
EUW1_7312108904,0.557845158330596,0.6464356780052185,0,0.557845158330596,0.6464356780052185,DraftGap,"['157', '80', '103', '18', '412', '98', '120', '777', '29', '37']",Yasuo,Shen,Pantheon,Hecarim,Ahri,Yone,Tristana,Twitch,Thresh,Sona
EUW1_7311059161,0.5769623801910831,0.45030009746551514,0,0.5769623801910831,0.45030009746551514,LoLDraftAI,"['31', '120', '34', '222', '117', '875', '245', '103', '18', '78']",Cho'Gath,Sett,Hecarim,Ekko,Anivia,Ahri,Jinx,Tristana,Lulu,Poppy
EUW1_7311960450,0.49451009163364235,0.5229930281639099,0,0.49451009163364235,0.5229930281639099,DraftGap,"['84', '62', '910', '18', '117', '893', '121', '112', '81', '111']",Akali,Aurora,Wukong,Kha'Zix,Hwei,Viktor,Tristana,Ezreal,Lulu,Nautilus
EUW1_7310979318,0.3893952793083298,0.4540638327598572,0,0.3893952793083298,0.4540638327598572,DraftGap,"['86', '143', '79', '202', '555', '777', '20', '166', '22', '60']",Garen,Yone,Zyra,Nunu & Willump,Gragas,Akshan,Jhin,Ashe,Pyke,Elise
EUW1_7311960164,0.5263400299538499,0.34345731139183044,0,0.5263400299538499,0.34345731139183044,LoLDraftAI,"['36', '91', '910', '119', '526', '17', '32', '38', '29', '80']",Dr. Mundo,Teemo,Talon,Amumu,Hwei,Kassadin,Draven,Twitch,Rell,Pantheon
EUW1_7311964804,0.5784167203465043,0.5776321291923523,1,0.42158327965349573,0.4223678708076477,DraftGap,"['41', '91', '84', '50', '235', '86', '427', '800', '29', '350']",Gangplank,Garen,Talon,Ivern,Akali,Mel,Swain,Twitch,Senna,Yuumi
EUW1_7309773514,0.5427801625433359,0.5168139934539795,0,0.5427801625433359,0.5168139934539795,LoLDraftAI,"['150', '131', '103', '42', '79', '80', '427', '163', '81', '412']",Gnar,Pantheon,Diana,Ivern,Ahri,Taliyah,Corki,Ezreal,Gragas,Thresh
EUW1_7311819329,0.47021792271422336,0.38299694657325745,0,0.47021792271422336,0.38299694657325745,LoLDraftAI,"['19', '163', '10', '81', '43', '114', '245', '55', '67', '267']",Warwick,Fiora,Taliyah,Ekko,Kayle,Katarina,Ezreal,Vayne,Karma,Nami
EUW1_7311959052,0.4205995337759214,0.5692288875579834,1,0.5794004662240786,0.4307711124420166,LoLDraftAI,"['14', '141', '131', '498', '101', '78', '59', '84', '29', '26']",Sion,Poppy,Kayn,Jarvan IV,Diana,Akali,Xayah,Twitch,Xerath,Zilean
EUW1_7310895439,0.4413404890812154,0.5149657130241394,0,0.4413404890812154,0.5149657130241394,DraftGap,"['86', '131', '80', '18', '143', '10', '62', '105', '110', '117']",Garen,Kayle,Diana,Wukong,Pantheon,Fizz,Tristana,Varus,Zyra,Lulu
EUW1_7312067032,0.5275807790474766,0.6542103290557861,1,0.4724192209525234,0.34578967094421387,LoLDraftAI,"['54', '122', '63', '119', '517', '114', '107', '103', '81', '432']",Malphite,Fiora,Darius,Rengar,Brand,Ahri,Draven,Ezreal,Sylas,Bard
EUW1_7310937687,0.3974682151981531,0.5488195419311523,0,0.3974682151981531,0.5488195419311523,DraftGap,"['799', '234', '711', '81', '89', '78', '887', '893', '221', '350']",Ambessa,Poppy,Viego,Gwen,Vex,Aurora,Ezreal,Zeri,Leona,Yuumi
EUW1_7311493172,0.5474226331095431,0.5667015314102173,1,0.4525773668904569,0.4332984685897827,LoLDraftAI,"['133', '121', '34', '51', '26', '39', '887', '134', '901', '40']",Quinn,Irelia,Kha'Zix,Gwen,Anivia,Syndra,Caitlyn,Smolder,Zilean,Janna
EUW1_7310968563,0.48920042656117096,0.5343999266624451,0,0.48920042656117096,0.5343999266624451,DraftGap,"['85', '82', '41', '51', '117', '897', '59', '4', '110', '37']",Kennen,K'Sante,Mordekaiser,Jarvan IV,Gangplank,Twisted Fate,Caitlyn,Varus,Lulu,Sona
EUW1_7311697914,0.46724116096909707,0.44637513160705566,1,0.5327588390309029,0.5536248683929443,DraftGap,"['777', '203', '80', '800', '223', '98', '62', '8', '81', '40']",Yone,Shen,Kindred,Wukong,Pantheon,Vladimir,Mel,Ezreal,Tahm Kench,Janna
EUW1_7311946486,0.6214346271382922,0.6589263081550598,0,0.6214346271382922,0.6589263081550598,DraftGap,"['14', '91', '101', '67', '40', '57', '56', '163', '145', '4']",Sion,Maokai,Talon,Nocturne,Xerath,Taliyah,Vayne,Kai'Sa,Janna,Twisted Fate
EUW1_7310636132,0.7195762361229006,0.6332568526268005,1,0.28042376387709944,0.36674314737319946,DraftGap,"['79', '72', '39', '143', '40', '58', '238', '84', '81', '432']",Gragas,Renekton,Skarner,Zed,Irelia,Akali,Zyra,Ezreal,Janna,Bard
EUW1_7312005242,0.5023325058164266,0.40251919627189636,0,0.5023325058164266,0.40251919627189636,LoLDraftAI,"['82', '78', '112', '110', '117', '31', '163', '157', '21', '267']",Mordekaiser,Cho'Gath,Poppy,Taliyah,Viktor,Yasuo,Varus,Miss Fortune,Lulu,Nami
EUW1_7311548922,0.5287157690045429,0.42638450860977173,1,0.47128423099545713,0.5736154913902283,DraftGap,"['86', '203', '711', '67', '50', '164', '131', '950', '119', '526']",Garen,Camille,Kindred,Diana,Vex,Naafiri,Vayne,Draven,Swain,Rell
EUW1_7311875412,0.4981173706130948,0.38338255882263184,0,0.4981173706130948,0.38338255882263184,LoLDraftAI,"['14', '60', '3', '67', '235', '126', '131', '103', '202', '143']",Sion,Jayce,Elise,Diana,Galio,Ahri,Vayne,Jhin,Senna,Zyra
EUW1_7312040146,0.4563277380040089,0.6463077664375305,1,0.5436722619959911,0.3536922335624695,LoLDraftAI,"['777', '35', '161', '145', '518', '420', '20', '31', '523', '497']",Yone,Illaoi,Shaco,Nunu & Willump,Vel'Koz,Cho'Gath,Kai'Sa,Aphelios,Neeko,Rakan
EUW1_7311832272,0.5063766529763081,0.4615977108478546,0,0.5063766529763081,0.4615977108478546,LoLDraftAI,"['122', '131', '126', '22', '412', '150', '91', '112', '800', '432']",Darius,Gnar,Diana,Talon,Jayce,Viktor,Ashe,Mel,Thresh,Bard
EUW1_7311001729,0.40303280134046104,0.5128724575042725,0,0.40303280134046104,0.5128724575042725,DraftGap,"['114', '131', '777', '18', '267', '41', '121', '8', '222', '201']",Fiora,Gangplank,Diana,Kha'Zix,Yone,Vladimir,Tristana,Jinx,Nami,Braum
EUW1_7311922985,0.4685966960460397,0.4451211988925934,0,0.4685966960460397,0.4451211988925934,LoLDraftAI,"['98', '234', '43', '221', '902', '875', '254', '103', '22', '117']",Shen,Sett,Viego,Vi,Karma,Ahri,Zeri,Ashe,Milio,Lulu
EUW1_7311982029,0.4928652809985688,0.5817592740058899,0,0.4928652809985688,0.5817592740058899,DraftGap,"['799', '254', '134', '222', '267', '19', '233', '3', '15', '147']",Ambessa,Warwick,Vi,Briar,Syndra,Galio,Jinx,Sivir,Nami,Seraphine
EUW1_7312037622,0.43730098083303837,0.5313630700111389,1,0.5626990191669616,0.4686369299888611,LoLDraftAI,"['83', '120', '75', '67', '800', '23', '141', '112', '145', '89']",Yorick,Tryndamere,Hecarim,Kayn,Nasus,Viktor,Vayne,Kai'Sa,Mel,Leona
EUW1_7310790827,0.5274187710486947,0.4564942717552185,1,0.4725812289513053,0.5435057282447815,DraftGap,"['86', '200', '711', '29', '555', '799', '106', '517', '360', '57']",Garen,Ambessa,Bel'Veth,Volibear,Vex,Sylas,Twitch,Samira,Pyke,Maokai
EUW1_7311847923,0.4381652665468154,0.4073662757873535,0,0.4381652665468154,0.4073662757873535,LoLDraftAI,"['86', '20', '777', '21', '32', '92', '154', '50', '51', '223']",Garen,Riven,Nunu & Willump,Zac,Yone,Swain,Miss Fortune,Caitlyn,Amumu,Tahm Kench
EUW1_7311991410,0.49137824176248673,0.4360438585281372,1,0.5086217582375132,0.5639561414718628,DraftGap,"['23', '234', '517', '222', '26', '799', '120', '103', '42', '40']",Tryndamere,Ambessa,Viego,Hecarim,Sylas,Ahri,Jinx,Corki,Zilean,Janna
EUW1_7311945438,0.5536721663761333,0.5667434334754944,0,0.5536721663761333,0.5667434334754944,DraftGap,"['875', '76', '777', '45', '412', '126', '104', '134', '523', '201']",Sett,Jayce,Nidalee,Graves,Yone,Syndra,Veigar,Aphelios,Thresh,Braum
EUW1_7311084464,0.39796349817200155,0.49698761105537415,1,0.6020365018279985,0.5030123889446259,LoLDraftAI,"['86', '876', '126', '222', '89', '164', '80', '13', '15', '25']",Garen,Camille,Lillia,Pantheon,Jayce,Ryze,Jinx,Sivir,Leona,Morgana
EUW1_7311422473,0.5439684878887081,0.606177568435669,1,0.4560315121112919,0.39382243156433105,LoLDraftAI,"['86', '82', '63', '145', '44', '58', '131', '134', '29', '35']",Garen,Renekton,Mordekaiser,Diana,Brand,Syndra,Kai'Sa,Twitch,Taric,Shaco
EUW1_7311998697,0.49846198915616585,0.5598084926605225,1,0.5015380108438341,0.44019150733947754,LoLDraftAI,"['58', '60', '157', '222', '117', '150', '91', '84', '119', '16']",Renekton,Gnar,Elise,Talon,Yasuo,Akali,Jinx,Draven,Lulu,Soraka
EUW1_7311736346,0.4858719815050071,0.5328307747840881,0,0.4858719815050071,0.5328307747840881,DraftGap,"['2', '11', '800', '119', '117', '24', '106', '112', '202', '99']",Olaf,Jax,Master Yi,Volibear,Mel,Viktor,Draven,Jhin,Lulu,Lux
EUW1_7311713614,0.5238436754671529,0.6137710809707642,0,0.5238436754671529,0.6137710809707642,DraftGap,"['86', '131', '246', '222', '201', '41', '80', '517', '29', '117']",Garen,Gangplank,Diana,Pantheon,Qiyana,Sylas,Jinx,Twitch,Braum,Lulu
EUW1_7311585468,0.5800684923661449,0.6997650861740112,1,0.4199315076338551,0.30023491382598877,LoLDraftAI,"['114', '131', '103', '222', '117', '39', '5', '800', '67', '57']",Fiora,Irelia,Diana,Xin Zhao,Ahri,Mel,Jinx,Vayne,Lulu,Maokai
EUW1_7312586034,0.36421530341227215,0.5576068162918091,1,0.6357846965877278,0.4423931837081909,LoLDraftAI,"['24', '245', '166', '42', '800', '9', '72', '238', '202', '161']",Jax,Fiddlesticks,Ekko,Skarner,Akshan,Zed,Corki,Jhin,Mel,Vel'Koz
EUW1_7310893636,0.5147428385563655,0.5800963640213013,0,0.5147428385563655,0.5800963640213013,DraftGap,"['82', '131', '86', '222', '902', '79', '35', '134', '42', '89']",Mordekaiser,Gragas,Diana,Shaco,Garen,Syndra,Jinx,Corki,Milio,Leona
EUW1_7311331987,0.3391354556084764,0.4737511873245239,0,0.3391354556084764,0.4737511873245239,DraftGap,"['897', '5', '105', '29', '902', '114', '60', '245', '498', '412']",K'Sante,Fiora,Xin Zhao,Elise,Fizz,Ekko,Twitch,Xayah,Milio,Thresh
EUW1_7311918141,0.558687580972749,0.3333889842033386,0,0.558687580972749,0.3333889842033386,LoLDraftAI,"['92', '25', '163', '112', '235', '62', '254', '39', '101', '54']",Riven,Wukong,Morgana,Vi,Taliyah,Irelia,Viktor,Xerath,Senna,Malphite
EUW1_7311838117,0.38991504839457547,0.40767648816108704,0,0.38991504839457547,0.40767648816108704,DraftGap,"['86', '131', '245', '51', '57', '122', '59', '134', '523', '111']",Garen,Darius,Diana,Jarvan IV,Ekko,Syndra,Caitlyn,Aphelios,Maokai,Nautilus
EUW1_7312580855,0.47448461215856996,0.5812699794769287,1,0.52551538784143,0.4187300205230713,LoLDraftAI,"['6', '233', '105', '81', '43', '23', '106', '134', '145', '555']",Urgot,Tryndamere,Briar,Volibear,Fizz,Syndra,Ezreal,Kai'Sa,Karma,Pyke
EUW1_7311063097,0.48881771259498147,0.7081549763679504,0,0.48881771259498147,0.7081549763679504,DraftGap,"['875', '19', '84', '81', '26', '23', '64', '45', '222', '40']",Sett,Tryndamere,Warwick,Lee Sin,Akali,Veigar,Ezreal,Jinx,Zilean,Janna
EUW1_7312482077,0.42157033521975884,0.3551972806453705,1,0.5784296647802412,0.6448027193546295,DraftGap,"['92', '154', '131', '222', '111', '24', '62', '136', '15', '201']",Riven,Jax,Zac,Wukong,Diana,Aurelion Sol,Jinx,Sivir,Nautilus,Braum
EUW1_7312696685,0.6695290488003323,0.7166363000869751,1,0.33047095119966774,0.2833636999130249,LoLDraftAI,"['13', '62', '43', '15', '201', '31', '200', '105', '202', '800']",Ryze,Cho'Gath,Wukong,Bel'Veth,Karma,Fizz,Sivir,Jhin,Braum,Mel
EUW1_7312250454,0.45821245424622103,0.46671953797340393,0,0.45821245424622103,0.46671953797340393,DraftGap,"['86', '11', '38', '145', '89', '777', '76', '246', '81', '40']",Garen,Yone,Master Yi,Nidalee,Kassadin,Qiyana,Kai'Sa,Ezreal,Leona,Janna
EUW1_7312334662,0.5426211708102253,0.5254308581352234,1,0.4573788291897747,0.4745691418647766,DraftGap,"['86', '254', '103', '81', '40', '58', '233', '38', '222', '99']",Garen,Renekton,Vi,Briar,Ahri,Kassadin,Ezreal,Jinx,Janna,Lux
EUW1_7312404949,0.5456302487544662,0.5084938406944275,1,0.4543697512455338,0.4915061593055725,DraftGap,"['31', '20', '238', '96', '117', '98', '245', '800', '221', '350']",Cho'Gath,Shen,Nunu & Willump,Ekko,Zed,Mel,Kog'Maw,Zeri,Lulu,Yuumi
EUW1_7312313672,0.45869780643747354,0.24164791405200958,0,0.45869780643747354,0.24164791405200958,LoLDraftAI,"['39', '234', '91', '498', '497', '54', '56', '166', '112', '350']",Irelia,Malphite,Viego,Nocturne,Talon,Akshan,Xayah,Viktor,Rakan,Yuumi
EUW1_7312562315,0.5257826252177497,0.4042072296142578,1,0.47421737478225034,0.5957927703857422,DraftGap,"['150', '59', '103', '15', '43', '54', '141', '3', '222', '902']",Gnar,Malphite,Jarvan IV,Kayn,Ahri,Galio,Sivir,Jinx,Karma,Milio
EUW1_7312527267,0.5489868322447767,0.3163808286190033,0,0.5489868322447767,0.3163808286190033,LoLDraftAI,"['57', '234', '1', '800', '497', '122', '131', '39', '18', '27']",Maokai,Darius,Viego,Diana,Annie,Irelia,Mel,Tristana,Rakan,Singed
EUW1_7311703884,0.47381611873300955,0.7441365122795105,1,0.5261838812669904,0.2558634877204895,LoLDraftAI,"['78', '30', '54', '51', '25', '122', '234', '41', '112', '53']",Poppy,Darius,Karthus,Viego,Malphite,Gangplank,Caitlyn,Viktor,Morgana,Blitzcrank
EUW1_7312604361,0.5551270543861577,0.5799849033355713,0,0.5551270543861577,0.5799849033355713,DraftGap,"['777', '876', '101', '119', '53', '10', '141', '893', '202', '223']",Yone,Kayle,Lillia,Kayn,Xerath,Aurora,Draven,Jhin,Blitzcrank,Tahm Kench
EUW1_7312524213,0.5080319235996112,0.4508261978626251,0,0.5080319235996112,0.4508261978626251,LoLDraftAI,"['893', '245', '897', '81', '517', '10', '11', '555', '145', '497']",Aurora,Kayle,Ekko,Master Yi,K'Sante,Pyke,Ezreal,Kai'Sa,Sylas,Rakan
EUW1_7312060602,0.4950708433854629,0.464720219373703,0,0.4950708433854629,0.464720219373703,LoLDraftAI,"['516', '876', '236', '222', '43', '420', '5', '31', '51', '117']",Ornn,Illaoi,Lillia,Xin Zhao,Lucian,Cho'Gath,Jinx,Caitlyn,Karma,Lulu
EUW1_7312686761,0.4901963120897343,0.5758825540542603,0,0.4901963120897343,0.5758825540542603,DraftGap,"['31', '233', '3', '81', '99', '875', '24', '893', '202', '800']",Cho'Gath,Sett,Briar,Jax,Galio,Aurora,Ezreal,Jhin,Lux,Mel
EUW1_7312358038,0.4631424649316677,0.347277969121933,0,0.4631424649316677,0.347277969121933,LoLDraftAI,"['516', '60', '157', '29', '555', '54', '19', '893', '222', '117']",Ornn,Malphite,Elise,Warwick,Yasuo,Aurora,Twitch,Jinx,Pyke,Lulu
EUW1_7311723093,0.35423619845746945,0.4828701615333557,1,0.6457638015425305,0.5171298384666443,LoLDraftAI,"['36', '246', '800', '901', '235', '240', '33', '84', '29', '26']",Dr. Mundo,Kled,Qiyana,Rammus,Mel,Akali,Smolder,Twitch,Senna,Zilean
EUW1_7312378190,0.5226950908096832,0.6170080304145813,1,0.47730490919031676,0.3829919695854187,LoLDraftAI,"['41', '131', '157', '145', '40', '24', '120', '8', '81', '910']",Gangplank,Jax,Diana,Hecarim,Yasuo,Vladimir,Kai'Sa,Ezreal,Janna,Hwei
TR1_1594421114,0.6020750495913542,0.5905032753944397,0,0.6020750495913542,0.5905032753944397,LoLDraftAI,"['266', '64', '31', '21', '111', '86', '121', '38', '29', '117']",Aatrox,Garen,Lee Sin,Kha'Zix,Cho'Gath,Kassadin,Miss Fortune,Twitch,Nautilus,Lulu
EUW1_7312001382,0.546471856728552,0.3342735171318054,0,0.546471856728552,0.3342735171318054,LoLDraftAI,"['10', '234', '26', '42', '43', '233', '131', '142', '222', '267']",Kayle,Briar,Viego,Diana,Zilean,Zoe,Corki,Jinx,Karma,Nami
EUW1_7310413966,0.43112703680041203,0.35965490341186523,1,0.5688729631995879,0.6403450965881348,DraftGap,"['86', '82', '121', '29', '117', '114', '91', '800', '147', '201']",Garen,Fiora,Mordekaiser,Talon,Kha'Zix,Mel,Twitch,Seraphine,Lulu,Braum
EUW1_7312126090,0.5410644908351467,0.6485345959663391,1,0.45893550916485326,0.3514654040336609,LoLDraftAI,"['98', '59', '893', '81', '350', '10', '254', '800', '222', '43']",Shen,Kayle,Jarvan IV,Vi,Aurora,Mel,Ezreal,Jinx,Yuumi,Karma
EUW1_7312651039,0.6073133125802418,0.555284857749939,1,0.3926866874197582,0.44471514225006104,DraftGap,"['92', '245', '103', '202', '80', '106', '11', '10', '29', '101']",Riven,Volibear,Ekko,Master Yi,Ahri,Kayle,Jhin,Twitch,Pantheon,Xerath
EUW1_7312240053,0.5177896431645276,0.5376086831092834,1,0.4822103568354724,0.46239131689071655,LoLDraftAI,"['516', '131', '157', '222', '53', '164', '104', '134', '42', '43']",Ornn,Camille,Diana,Graves,Yasuo,Syndra,Jinx,Corki,Blitzcrank,Karma
